sampling_date,plant_id,Peletizadora,sampling_hash,product_name,product_code,Turno,batch,Durabilidad,fines,Presión,Carga,Temp Acondicionamiento,Temp Enfriamiento,Hum Acondicionamiento,Hum Enfriamiento,Temp Ambiente,Hum Ambiente,observations,Matriz Dado,time,mixing_humidity,product_humidity,product_temperature,sampled_by,type_1,retention_time,type_2,efficiency,quantity,company_name,source_file,Delta Temp,Eficiencia Acondicionador,delta_temp_group,"product_code,Producto",Estructura Dieta,Amp
2024-08-26,18,2,4021a17c68e09e8a645c54f03ca611dd,prelevante,610-596,3,1045.0,91.6,8.4,20.0,76.0,83.0,28.6,13.72,12.06,27.4,50.0,amp 109-114,mt 06,03:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.2,6.0,1-2,"610-596,levante",Levante,109.0
2024-08-26,18,1,31b3d00f448239e889fdebcb45bf4711,prelevante,610-596,3,1045.0,99.8,0.2,20.0,40.0,81.0,30.1,13.51,12.63,30.9,42.0,amp 100,mt 03,03:15:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.8,6.0,<0,"610-596,prelevante",Levante,100.0
2024-08-26,18,1,31b3d00f448239e889fdebcb45bf4711,prelevante,610-596,3,1045.0,99.8,0.2,20.0,40.0,81.0,30.1,13.51,12.63,30.9,42.0,amp 100,mt 03,03:15:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.8,6.0,<0,"610-596,levante",Levante,100.0
2024-08-26,18,1,b3c1a9b2a38eb6b0f22b00b25c66deca,levante,601-562,3,1044.0,99.7,0.3,20.0,40.0,80.0,29.9,15.2,12.31,30.7,39.0,amp 97,mt 03,01:05:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.8,5.3,<0,"601-562,levante",Levante,97.0
2024-08-26,18,2,7159b2c74e53d2811fcabd2f5b63e8ff,levante,601-562,3,1043.0,90.9,9.1,20.0,78.0,80.0,29.7,13.2,11.91,29.5,35.0,amp 109-112,mt 06,23:05:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.2,6.1,0-1,"601-562,levante",Levante,109.0
2024-08-26,18,2,a3bfcf6840093d9d9b3f0ff02b60ab05,ceba 2,703-167,2,1042.0,97.2,2.8,18.0,78.0,85.0,30.6,13.26,11.49,29.4,43.0,amp 126,mt 06,20:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.2,6.4,1-2,"703-167,ceba 2",Finalizadores,126.0
2024-05-09,18,2,d222a6b8049e250232969597604804f0,iniciacion 1,550-427,1,478.0,98.6,1.4,19.0,70.0,77.0,29.7,14.35,11.9,26.3,67.0,amp 89-126,mt 04,11:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.4,5.4,3-4,"550-427,iniciacion 1",Inicios,89.0
2024-05-09,18,1,0506b8d5debdc735edd2e6219727fefe,iniciacion 1,550-427,1,478.0,99.5,0.5,20.0,39.0,76.0,28.9,14.74,13.2,28.5,61.0,amp 109,mt 03,10:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.4,5.2,0-1,"550-427,iniciacion 1",Inicios,109.0
2024-05-09,18,2,4b27776ba7f8cd36de7684ff2d35239b,levante,601-562,2,479.0,95.9,4.1,18.0,80.0,83.0,29.9,14.45,11.7,26.1,66.0,amp 91-122,mt 04,17:45:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.8,5.7,3-4,"601-562,levante",Levante,91.0
2024-05-09,18,1,893183d2f880a6d5eb3aeb959a539c19,levante,601-562,2,479.0,99.7,0.3,20.0,40.0,81.0,27.9,14.82,12.25,29.4,56.0,amp 56,mt 03,17:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.5,5.5,<0,"601-562,levante",Levante,56.0
2024-05-09,18,2,640026087a6246edaf9053b8c9955d7c,gestacion comun,100-404,3,480.0,98.9,1.1,18.0,68.0,75.0,26.6,13.92,11.89,26.7,67.0,amp 126,mt 04,02:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.1,5.4,<0,"100-404,gestacion comun",Cria,126.0
2024-05-09,18,2,640026087a6246edaf9053b8c9955d7c,gestacion comun,100-404,3,480.0,98.9,1.1,18.0,68.0,75.0,26.6,13.92,11.89,26.7,67.0,amp 126,mt 04,02:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.1,5.4,<0,"100-404,gestacion 1",Cria,126.0
2024-05-09,18,1,72402a24ea331b2a2e3470f83274952b,gestacion comun,100-404,3,480.0,99.8,0.2,20.0,40.0,79.0,27.1,13.94,12.82,29.0,56.0,amp 105,mt 03,23:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.9,5.7,<0,"100-404,gestacion comun",Cria,105.0
2024-05-09,18,1,72402a24ea331b2a2e3470f83274952b,gestacion comun,100-404,3,480.0,99.8,0.2,20.0,40.0,79.0,27.1,13.94,12.82,29.0,56.0,amp 105,mt 03,23:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.9,5.7,<0,"100-404,gestacion 1",Cria,105.0
2024-05-09,18,1,a0c29f0e26abf10d0877f6eb1af4c19c,ceba 1.1 nutritec,703-170,3,482.0,99.3,0.7,20.0,40.0,79.0,30.9,14.27,12.71,28.0,58.0,amp 100,mt 03,04:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.9,5.5,2-3,"703-170,ceba 1.1 nutritec",Finalizadores,100.0
2024-08-24,18,2,f47e1094384f74479407f6388d0318cf,levante,601-562,3,1036.0,99.1,0.9,18.0,85.0,78.0,28.6,13.07,12.05,26.5,54.0,amp 129,mt 06,04:15:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.1,6.0,2-3,"601-562,levante",Levante,129.0
2024-08-24,18,2,2eb4bbdf4342ef6a6b8d9a1701d4bdd6,levante,601-562,3,1037.0,97.1,2.9,20.0,80.0,78.0,27.2,13.62,11.3,26.8,56.0,amp 117,mt 06,03:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.4,5.7,0-1,"601-562,levante",Levante,117.0
2024-08-24,18,1,5bb498446a69c31fbf098a545d80bbc9,levante,601-562,3,1037.0,99.5,0.5,20.0,40.0,77.0,27.7,14.96,11.81,29.8,48.0,amp 93,mt 03,01:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.1,5.1,<0,"601-562,levante",Levante,93.0
2024-08-24,18,1,7f9374e3ade776a303df281fb467311d,hembras reemplazo,920-597,3,1036.0,99.5,0.5,20.0,40.0,75.0,28.2,13.9,12.2,29.0,48.0,amp 100,mt 03,22:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.8,5.4,<0,"920-597,hembras reemplazo",Levante,100.0
2024-08-24,18,2,d7d03065387ce1958fba3734fb103a02,gestacion preparto,100-405,2,1035.0,99.3,0.7,18.0,84.0,77.0,29.9,13.13,11.87,25.8,48.0,amp 102.114,mt 03,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.1,5.9,4-5,"100-405,gestacion preparto",Cria,102.114
2024-05-10,18,2,8ded2b7df68d5e33d518f09a5d3b5b3d,hembras reemplazo,920-597,1,481.0,97.6,2.4,19.0,64.0,80.0,28.3,13.33,11.24,23.1,69.0,amp 8-123,mt 04,08:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,5.2,6.0,>5,"920-597,hembras reemplazo",Levante,8.0
2024-05-10,18,2,f4299d915ee51ec49b125e7b121aa416,ceba 1.1 nutritec,703-170,1,482.0,98.6,1.4,19.0,60.0,76.0,26.6,14.77,11.91,24.5,68.0,amp 78-116,mt 04,06:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.1,5.1,2-3,"703-170,ceba 1.1 nutritec",Finalizadores,78.0
2024-05-10,18,1,d958c7547d4b3e2df973196526d05c6f,ceba 1.1 nutritec,703-170,1,482.0,99.7,0.3,20.0,40.0,74.0,26.1,14.61,13.72,28.1,59.0,amp 105,mt 03,07:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.0,5.1,<0,"703-170,ceba 1.1 nutritec",Finalizadores,105.0
2024-05-10,18,1,c5e64a1adb57980146a6172ed01e7a8c,ceba 1,703-177,1,483.0,99.5,0.5,20.0,39.0,74.0,34.8,14.78,13.23,29.1,59.0,amp 112,mt 03,10:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,5.7,5.0,>5,"703-177,ceba 1",Finalizadores,112.0
2024-05-11,18,1,985fc03fa0dcc42d6037de4072d914b0,ceba nutritec,703-169,3,484.0,99.7,0.3,20.0,39.0,76.0,29.3,15.09,13.12,29.8,56.0,amp 110,mt 03,12:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.5,5.0,<0,"703-169,ceba nutritec",Finalizadores,110.0
2024-05-11,18,2,f4c825d03df13e7975e5ea032ecc4adb,ceba nutritec,703-169,3,484.0,98.7,1.3,19.0,65.0,80.0,28.8,14.98,12.81,26.3,63.0,amp 85.9,mt 04,23:35:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.5,5.3,2-3,"703-169,ceba nutritec",Finalizadores,85.9
2024-05-11,18,1,c12c9a4751d21a9f762efdbca3208d54,levante,601-562,2,485.0,99.6,0.4,20.0,40.0,80.0,28.5,14.2,12.42,32.0,52.0,amp 100,mt 03,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.5,5.6,<0,"601-562,levante",Levante,100.0
2024-08-23,18,2,28d3ccfd2308da592b67cccce15c9c9a,gestacion 2,110-398,3,1031.0,99.3,0.7,18.0,81.0,78.0,27.4,14.19,11.58,26.7,51.0,amp 128,mt 06,02:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.7,5.5,0-1,"110-398,gestacion 1",Cria,128.0
2024-08-23,18,2,28d3ccfd2308da592b67cccce15c9c9a,gestacion 2,110-398,3,1031.0,99.3,0.7,18.0,81.0,78.0,27.4,14.19,11.58,26.7,51.0,amp 128,mt 06,02:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.7,5.5,0-1,"110-398,gestacion 2",Cria,128.0
2024-08-23,18,1,4da28e51760bcd56ac536affa9c71e18,gestacion 2,110-398,3,1031.0,99.8,0.2,20.0,40.0,73.0,27.3,15.24,12.45,30.4,39.0,amp 103,mt 03,00:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.1,4.8,<0,"110-398,gestacion 1",Cria,103.0
2024-08-23,18,1,4da28e51760bcd56ac536affa9c71e18,gestacion 2,110-398,3,1031.0,99.8,0.2,20.0,40.0,73.0,27.3,15.24,12.45,30.4,39.0,amp 103,mt 03,00:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.1,4.8,<0,"110-398,gestacion 2",Cria,103.0
2024-08-23,18,1,f6c84c2e38ba42aaccfb8456a01adabc,gestacion 1,100-404,3,1030.0,99.7,0.3,20.0,40.0,76.0,28.9,14.69,11.95,31.1,40.0,amp 107,mt 03,22:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.2,5.2,<0,"100-404,gestacion comun",Cria,107.0
2024-08-23,18,1,f6c84c2e38ba42aaccfb8456a01adabc,gestacion 1,100-404,3,1030.0,99.7,0.3,20.0,40.0,76.0,28.9,14.69,11.95,31.1,40.0,amp 107,mt 03,22:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.2,5.2,<0,"100-404,gestacion 1",Cria,107.0
2024-08-23,18,2,8c669fb9288b195e0d10128c4ea849f9,gestacion 1,100-404,2,1030.0,99.4,0.6,18.0,81.0,80.0,28.9,13.88,11.82,28.7,44.0,amp 114-124,mt 06,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.2,5.8,0-1,"100-404,gestacion comun",Cria,114.0
2024-08-23,18,2,8c669fb9288b195e0d10128c4ea849f9,gestacion 1,100-404,2,1030.0,99.4,0.6,18.0,81.0,80.0,28.9,13.88,11.82,28.7,44.0,amp 114-124,mt 06,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.2,5.8,0-1,"100-404,gestacion 1",Cria,114.0
2024-08-23,18,1,920c21ba01693c94ffb3cc6e4664df11,gestacion 1,100-404,2,1030.0,99.7,0.3,20.0,40.0,78.0,31.1,13.83,11.7,32.0,35.0,amp 105,mt 03,19:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.9,5.6,<0,"100-404,gestacion comun",Cria,105.0
2024-08-23,18,1,920c21ba01693c94ffb3cc6e4664df11,gestacion 1,100-404,2,1030.0,99.7,0.3,20.0,40.0,78.0,31.1,13.83,11.7,32.0,35.0,amp 105,mt 03,19:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.9,5.6,<0,"100-404,gestacion 1",Cria,105.0
2024-08-23,18,2,1760d1410a90b2c4be13a5ce8db15380,hembras crecimiento,111-410,2,1029.0,98.4,1.6,17.0,70.0,80.0,30.7,14.71,11.48,33.3,42.0,amp 116-125,mt 06,16:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.6,5.4,<0,"111-410,hembras crecimiento",Levante,116.0
2024-08-23,18,1,c087b912fcddad1a1fe2f59c3977daa3,hembras crecimiento,111-410,2,1029.0,99.7,0.3,20.0,40.0,78.0,33.1,13.43,12.47,36.0,31.0,amp 105,mt 03,15:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.9,5.8,<0,"111-410,hembras crecimiento",Levante,105.0
2024-05-11,18,2,77c42b93e9390aa410daa241a41d3d77,levante,601-562,2,485.0,94.2,5.8,18.0,78.0,78.0,31.0,15.95,11.3,28.5,60.0,amp 87-120,mt 04,19:55:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.5,4.9,2-3,"601-562,levante",Levante,87.0
2024-05-11,18,1,3d14fb20f2eaf7599d83e6c4849a6396,lactancia  multiparas,212-518,2,486.0,99.6,0.4,20.0,40.0,78.0,32.0,14.87,12.45,35.1,48.0,amp 105,mt 03,15:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.1,5.2,<0,"212-518,lactancia multiparas",Cria,105.0
2024-05-11,18,2,50e3655c8dfc31730c3c9da0a4a035d6,lactancia  multiparas,212-518,2,486.0,96.4,3.6,18.0,71.0,80.0,30.7,15.65,12.19,31.0,65.0,amp 95-128,mt 04,14:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.3,5.1,<0,"212-518,lactancia multiparas",Cria,95.0
2024-05-11,18,1,8e5c90a6a9aaeebb1ba74031df222399,lactancia primerizas,240-506,2,487.0,99.7,0.3,20.0,40.0,79.0,32.1,13.65,12.12,35.0,44.0,amp 100,mt 03,18:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.9,5.8,<0,"240-506,lactancia primerizas",Cria,100.0
2024-05-11,18,2,cef3505d23965e1b1727775647ba3e0b,lactancia primerizas,240-506,2,487.0,95.6,4.4,18.0,76.0,72.0,32.6,14.23,11.77,32.4,62.0,amp 87-122,mt 04,16:05:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.2,5.1,0-1,"240-506,lactancia primerizas",Cria,87.0
2024-08-22,18,1,9ace552f0f4e3a340d2ecbe3416772ef,ceba 2,703-167,3,1025.0,99.5,0.5,20.0,40.0,74.0,29.5,14.86,12.16,29.8,47.0,amp 106,mt 03,03:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.3,5.0,<0,"703-167,ceba 2",Finalizadores,106.0
2024-08-22,18,2,4c34d06ba2d8cec05d8589fe1b0495b6,ceba 2,703-167,3,1025.0,98.4,1.6,20.0,80.0,80.0,32.1,14.99,11.31,26.2,62.0,amp 128,mt 06,03:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,5.9,5.3,>5,"703-167,ceba 2",Finalizadores,128.0
2024-08-22,18,2,d6594f177d5611c6a0d382547122eaf9,ceba 1,703-177,3,1024.0,98.5,1.5,20.0,80.0,80.0,28.7,14.02,11.08,26.8,50.0,amp 127,mt 06,01:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.9,5.7,1-2,"703-177,ceba 1",Finalizadores,127.0
2024-08-22,18,1,d4e21853beed8881a1ae2339b0e181ff,ceba 1,703-177,3,1024.0,99.3,0.7,20.0,40.0,73.0,31.9,15.08,12.05,31.1,40.0,amp 109,mt 03,22:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.8,4.8,0-1,"703-177,ceba 1",Finalizadores,109.0
2024-08-22,18,2,509821bca672deafaef07d05f279258e,ceba finalizacion,703-298,2,1023.0,98.2,1.8,18.0,78.0,84.0,32.8,12.85,11.66,28.7,44.0,amp 111-123,mt 06,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.1,6.5,4-5,"703-298,ceba finalizacion",Finalizadores,111.0
2024-08-22,18,1,d6b178705618671d0d94e2a34b38f3e7,ceba finalizacion,703-298,2,1023.0,99.5,0.5,20.0,40.0,80.0,30.9,14.32,12.22,32.0,35.0,amp 100,mt 03,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.1,5.6,<0,"703-298,ceba finalizacion",Finalizadores,100.0
2024-08-22,18,1,62d7a3bff843e490ab79e70c8a975ab1,levante,601-562,2,1022.0,99.5,0.5,20.0,40.0,79.5,32.9,15.32,11.8,34.0,33.0,amp 101,mt 03,18:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.1,5.2,<0,"601-562,levante",Levante,101.0
2024-08-22,18,2,8dcfaeccb68480688fd95101161552e9,levante,601-562,2,1022.0,96.9,3.1,20.0,80.0,81.0,31.9,14.02,12.04,32.0,43.0,amp 112-121,mt 06,16:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.1,5.8,<0,"601-562,levante",Levante,112.0
2024-05-11,18,1,e1d84b64923e6e34fe127f7b6f69453a,ceba 2,703-167,3,488.0,99.6,0.4,20.0,40.0,75.0,28.6,15.2,13.07,30.1,55.0,amp 106,mt 03,04:05:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.5,4.9,<0,"703-167,ceba 2",Finalizadores,106.0
2024-05-11,18,2,a831ffb6b3a90219aef11f908f1b489a,ceba 2,703-167,3,488.0,98.1,1.9,19.0,70.0,80.0,29.8,14.48,12.51,27.2,64.0,amp 124.3,mt 04,03:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.6,5.5,2-3,"703-167,ceba 2",Finalizadores,124.3
2024-05-12,18,1,3a46fc033f278f275eee19035422bf86,ceba nutritec,703-169,3,169.0,99.8,0.2,20.0,39.0,76.0,29.2,13.28,13.04,31.1,51.0,amp 76,mt 03,02:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.9,5.7,<0,"703-169,ceba nutritec",Finalizadores,76.0
2024-05-12,18,2,122b28e44fac3df225ed5b8834632d36,iniciacion 1,550-427,2,489.0,97.9,2.1,20.0,75.0,76.0,31.8,13.78,12.08,32.3,60.0,amp 132,mt 04,17:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.5,5.5,<0,"550-427,iniciacion 1",Inicios,132.0
2024-05-12,18,1,2bc46f408c62aefd9d98cddb4854dde6,iniciacion 1,550-427,1,489.0,99.5,0.5,20.0,39.0,72.0,32.0,14.65,12.49,32.6,54.0,amp 99,mt 03,12:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.6,4.9,<0,"550-427,iniciacion 1",Inicios,99.0
2024-08-21,18,2,c15ec9ae18cf96e0f340d20f7b6a66ce,ceba 1.1 premex,703-171,3,1019.0,97.9,2.1,20.0,80.0,78.0,31.5,14.34,11.47,25.5,54.0,amp 123,mt 06,04:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,6.0,5.4,>5,"703-171,ceba 1.1 premex",Finalizadores,123.0
2024-08-21,18,2,15bc855f3ec2a698112320430bf7a095,levante,601-562,3,1018.0,98.6,1.4,20.0,80.0,78.0,30.2,14.45,11.55,26.9,54.0,amp 127,mt 06,02:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.3,5.4,3-4,"601-562,levante",Levante,127.0
2024-08-21,18,2,14ea6f3aa5323acff1f33ba0b37d8aa0,levante,601-562,3,1019.0,96.6,3.4,20.0,80.0,78.0,29.1,13.99,11.93,27.3,53.0,amp 124,mt 06,01:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.8,5.6,1-2,"601-562,levante",Levante,124.0
2024-08-21,18,1,4eeacd944cbc263d0a03cc5f9389adb0,levante,601-562,3,1017.0,99.3,0.7,20.0,40.0,77.0,31.1,14.92,12.0,31.0,39.0,amp 99,mt 03,22:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.1,5.2,0-1,"601-562,levante",Levante,99.0
2024-08-21,18,1,08e1bcdfe996865856c4638e2191aa0d,levante,601-562,2,1017.0,99.5,0.5,20.0,40.0,80.0,29.1,13.55,11.38,32.0,34.0,amp 98,mt 03,20:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.9,5.9,<0,"601-562,levante",Levante,98.0
2024-05-12,18,2,104d95c96bffd6f12ddc63b4892e9c01,iniciacion 1,550-427,1,489.0,90.6,9.4,20.0,80.0,73.0,32.6,14.78,11.99,26.2,65.0,amp 96-127,mt 04,09:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,6.4,4.9,>5,"550-427,iniciacion 1",Inicios,96.0
2024-05-12,18,2,a263464d54ec1db2192f70ea5e9ca1d2,ceba 5 nutritec,703-183,1,490.0,96.7,3.3,18.0,80.0,76.0,27.6,14.95,12.2,25.4,65.0,amp 100-129,mt 04,07:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.2,5.1,2-3,"703-183,ceba 5 nutritec",Finalizadores,100.0
2024-05-12,18,2,cf7a27be0c4403cf1fde96a3d9e1dfa4,levante,601-562,2,491.0,96.8,3.2,18.0,78.0,78.0,29.3,13.79,12.33,30.5,58.0,amp 129,mt 04,18:25:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.2,5.7,<0,"601-562,levante",Levante,129.0
2024-05-12,18,1,e0096ac853d43f9d725abd216fd7201a,levante,601-562,2,491.0,99.6,0.4,20.0,40.0,78.0,31.4,14.24,11.97,35.0,42.0,amp 100,mt 03,18:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.6,5.5,<0,"601-562,levante",Levante,100.0
2024-05-12,18,1,26ccb536d5bfe242c924a88fc0803fe1,levante,601-562,3,492.0,99.2,0.8,20.0,39.0,76.0,32.0,13.86,12.75,30.4,50.0,amp 104,mt 03,00:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.6,5.5,1-2,"601-562,levante",Levante,104.0
2024-05-12,18,2,0f8efbe21126d5733ec101ee539c91c2,levante,601-562,3,492.0,96.2,3.8,19.0,78.0,79.0,32.7,13.51,11.55,27.8,59.0,amp 99.2 - 128,mt 04,11:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.9,5.8,4-5,"601-562,levante",Levante,128.0
2024-05-12,18,2,edd8078868ab9188095277a25bd41454,levante,601-562,2,492.0,97.9,2.1,18.0,77.0,77.0,29.6,13.99,12.16,29.1,58.0,amp 128,mt 04,20:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.5,5.5,0-1,"601-562,levante",Levante,128.0
2024-05-12,18,1,3ccca8ea09654ddd2fa907eea3161c1d,levante,601-562,2,492.0,99.5,0.5,20.0,40.0,78.0,30.2,14.3,12.53,32.0,52.0,amp 105,mt 03,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.8,5.5,<0,"601-562,levante",Levante,105.0
2024-05-12,18,2,34494f7cc879c99af4254eb86159baa4,ceba nutritec,703-169,3,493.0,97.9,2.1,19.0,65.0,80.0,28.3,14.35,12.4,27.4,60.0,amp 105 - 128,mt 04,01:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.9,5.6,0-1,"703-169,ceba nutritec",Finalizadores,128.0
2024-05-13,18,1,070e12830cc705916a8a46439053345b,ceba 1,703-177,1,495.0,99.7,0.3,20.0,40.0,75.0,33.3,14.67,12.29,35.5,47.0,amp 113.6,mt 03,12:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.2,5.1,<0,"703-177,ceba 1",Finalizadores,113.6
2024-08-20,18,2,dc235676861193e82ee56ce81e4f7e5c,prelevante,610-596,3,1013.0,93.7,6.3,20.0,80.0,78.0,27.4,13.82,11.78,25.0,49.0,amp 126,mt 06,04:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.4,5.6,2-3,"610-596,prelevante",Levante,126.0
2024-08-20,18,2,dc235676861193e82ee56ce81e4f7e5c,prelevante,610-596,3,1013.0,93.7,6.3,20.0,80.0,78.0,27.4,13.82,11.78,25.0,49.0,amp 126,mt 06,04:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.4,5.6,2-3,"610-596,levante",Levante,126.0
2024-08-20,18,1,7fa0ff2c0c2ef345f8cf18c051c798d4,prelevante,610-596,3,1013.0,99.0,1.0,18.0,40.0,72.0,29.2,14.04,12.04,30.3,41.0,amp 111,mt 03,02:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.1,5.1,<0,"610-596,prelevante",Levante,111.0
